TMURL,TMId
https://www.transfermarkt.com/oriol-riera/profil/spieler/71671,71671
https://www.transfermarkt.com/javi-acuna/profil/spieler/35532,35532
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2013/sort/rn,
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2013/sort/spieler.desc,
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2013/sort/age,
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2013/sort/vertrag_bis,
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2013/sort/marktwert.desc,
https://www.transfermarkt.com/borja-lopez/profil/spieler/214770,214770
https://www.transfermarkt.com/club-atletico-independiente/startseite/verein/1234/saison_id/2013,
https://www.transfermarkt.com/leonel-galeano/profil/spieler/124244,124244
https://www.transfermarkt.com/cdp-curico-unido/startseite/verein/19027,
https://www.transfermarkt.com/mario-gomez/profil/spieler/227954,227954
https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2013,
https://www.transfermarkt.com/rayo-vallecano-b/startseite/verein/15080/saison_id/2013,
https://www.transfermarkt.com/deportivo-cali/startseite/verein/9961/saison_id/2013,
https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,262939
https://www.transfermarkt.com/union-espanola/startseite/verein/4321/saison_id/2013,
https://www.transfermarkt.com/christian-cueva/profil/spieler/95280,95280
https://www.transfermarkt.com/cf-pachuca/startseite/verein/4035/saison_id/2013,
https://www.transfermarkt.com/nery-castillo/profil/spieler/9711,9711
https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318,288318
https://www.transfermarkt.com/cf-atlante/startseite/verein/6709/saison_id/2013,
https://www.transfermarkt.com/joaquin-larrivey/profil/spieler/52428,52428
https://www.transfermarkt.com/real-valladolid-cf/kader/verein/366/saison_id/2013/sort/rn,
https://www.transfermarkt.com/real-valladolid-cf/kader/verein/366/saison_id/2013/sort/spieler.desc,
https://www.transfermarkt.com/real-valladolid-cf/kader/verein/366/saison_id/2013/sort/age,
https://www.transfermarkt.com/real-valladolid-cf/kader/verein/366/saison_id/2013/sort/vertrag_bis,
https://www.transfermarkt.com/real-valladolid-cf/kader/verein/366/saison_id/2013/sort/marktwert.desc,
https://www.transfermarkt.com/asteras-tripolis/startseite/verein/6676/saison_id/2013,
https://www.transfermarkt.com/julio-iricibar/profil/spieler/315751,315751
https://www.transfermarkt.com/fc-vaduz/startseite/verein/163/saison_id/2013,
https://www.transfermarkt.com/heinz-barmettler/profil/spieler/38124,38124
https://www.transfermarkt.com/zakarya-bergdich/profil/spieler/149540,149540
https://www.transfermarkt.com/once-caldas/startseite/verein/6984/saison_id/2013,
https://www.transfermarkt.com/gilberto-garcia/profil/spieler/77207,77207
https://www.transfermarkt.com/deportivo-pereira/startseite/verein/9811,
https://www.transfermarkt.com/fausto-rossi/profil/spieler/81743,81743
https://www.transfermarkt.com/antonio-amaro/profil/spieler/99348,99348
https://www.transfermarkt.com/peli/profil/spieler/230233,230233
https://www.transfermarkt.com/daniel-vadillo/profil/spieler/246616,246616
https://www.transfermarkt.com/zubi/profil/spieler/297785,297785
https://www.transfermarkt.com/club-atletico-san-martin-sj-/startseite/verein/10511/saison_id/2013,
https://www.transfermarkt.com/humberto-osorio/profil/spieler/84133,84133
https://www.transfermarkt.com/club-jorge-wilstermann/startseite/verein/4862,
https://www.transfermarkt.com/ud-almeria/kader/verein/3302/saison_id/2013/sort/rn,
https://www.transfermarkt.com/ud-almeria/kader/verein/3302/saison_id/2013/sort/spieler.desc,
https://www.transfermarkt.com/ud-almeria/kader/verein/3302/saison_id/2013/sort/age,
https://www.transfermarkt.com/ud-almeria/kader/verein/3302/saison_id/2013/sort/vertrag_bis,
https://www.transfermarkt.com/ud-almeria/kader/verein/3302/saison_id/2013/sort/marktwert.desc,
https://www.transfermarkt.com/victor-ibanez/profil/spieler/74561,74561
https://www.transfermarkt.com/marco-torsiglieri/profil/spieler/53523,53523
https://www.transfermarkt.com/angel-trujillo/profil/spieler/101742,101742
https://www.transfermarkt.com/hans-martinez/profil/spieler/72883,72883
https://www.transfermarkt.com/fran-velez/profil/spieler/147078,147078
https://www.transfermarkt.com/sebastian-dubarbier/profil/spieler/55866,55866
https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119/saison_id/2013,
https://www.transfermarkt.com/raul-carnero/profil/spieler/139434,139434
https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490,88490
https://www.transfermarkt.com/rafita/profil/spieler/35546,35546
https://www.transfermarkt.com/ud-calpe/startseite/verein/85452,
https://www.transfermarkt.com/antonio-marin/profil/spieler/217149,217149
https://www.transfermarkt.com/verza/profil/spieler/26199,26199
https://www.transfermarkt.com/marcos-tebar/profil/spieler/44072,44072
https://www.transfermarkt.com/ud-almeria-b/startseite/verein/11986/saison_id/2013,
https://www.transfermarkt.com/ramon-azeez/profil/spieler/131667,131667
https://www.transfermarkt.com/helder-barbosa/profil/spieler/39784,39784
https://www.transfermarkt.com/panetolikos-gfs/startseite/verein/6418,
https://www.transfermarkt.com/kiutm/profil/spieler/271446,271446
https://www.transfermarkt.com/siheung-city/startseite/verein/62853,
https://www.transfermarkt.com/edgar-mendez/profil/spieler/133794,133794
https://www.transfermarkt.com/hicham-khaloua/profil/spieler/186796,186796
https://www.transfermarkt.com/moghreb-tetouan/startseite/verein/9100,
https://www.transfermarkt.com/oscar-diaz/profil/spieler/30802,30802
https://www.transfermarkt.com/dani-romera/profil/spieler/271451,271451
https://www.transfermarkt.com/real-madrid/kader/verein/418/saison_id/2014/sort/rn,
https://www.transfermarkt.com/real-madrid/kader/verein/418/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/real-madrid/kader/verein/418/saison_id/2014/sort/age,
https://www.transfermarkt.com/real-madrid/kader/verein/418/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/real-madrid/kader/verein/418/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/levante-ud/startseite/verein/3368/saison_id/2014,
https://www.transfermarkt.com/real-madrid-castilla/startseite/verein/6767/saison_id/2014,
https://www.transfermarkt.com/ruben-yanez/profil/spieler/246335,246335
https://www.transfermarkt.com/derik-osede/profil/spieler/129483,129483
https://www.transfermarkt.com/jaime-sanchez/profil/spieler/212863,212863
https://www.transfermarkt.com/abner/profil/spieler/273455,273455
https://www.transfermarkt.com/sc-farense/startseite/verein/4294,
https://www.transfermarkt.com/javi-noblejas/profil/spieler/126731,126731
https://www.transfermarkt.com/cruzeiro-esporte-clube/startseite/verein/609/saison_id/2014,
https://www.transfermarkt.com/lucas-silva/profil/spieler/218118,218118
https://www.transfermarkt.com/alvaro-medran/profil/spieler/253839,253839
https://www.transfermarkt.com/chicago-fire-fc/startseite/verein/432,
https://www.transfermarkt.com/sergio-aguza/profil/spieler/246244,246244
https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,282411
https://www.transfermarkt.com/javi-munoz/profil/spieler/282421,282421
https://www.transfermarkt.com/eero-markkanen/profil/spieler/225078,225078
https://www.transfermarkt.com/fc-barcelona/kader/verein/131/saison_id/2014/sort/rn,
https://www.transfermarkt.com/fc-barcelona/kader/verein/131/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/fc-barcelona/kader/verein/131/saison_id/2014/sort/age,
https://www.transfermarkt.com/fc-barcelona/kader/verein/131/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/fc-barcelona/kader/verein/131/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/fc-barcelona-b/startseite/verein/2464/saison_id/2014,
https://www.transfermarkt.com/edgar-ie/profil/spieler/191987,191987
https://www.transfermarkt.com/sao-paulo-futebol-clube/startseite/verein/585/saison_id/2014,
https://www.transfermarkt.com/douglas/profil/spieler/58426,58426
https://www.transfermarkt.com/sergi-samper/profil/spieler/181112,181112
https://www.transfermarkt.com/diawandou-diagne/profil/spieler/228658,228658
https://www.transfermarkt.com/fc-ktp/startseite/verein/7315,
https://www.transfermarkt.com/gerard-gumbau/profil/spieler/268670,268670
https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,223725
https://www.transfermarkt.com/atletico-de-madrid/kader/verein/13/saison_id/2014/sort/rn,
https://www.transfermarkt.com/atletico-de-madrid/kader/verein/13/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/atletico-de-madrid/kader/verein/13/saison_id/2014/sort/age,
https://www.transfermarkt.com/atletico-de-madrid/kader/verein/13/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/atletico-de-madrid/kader/verein/13/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/jan-oblak/profil/spieler/121483,121483
https://www.transfermarkt.com/bernabe-barragan/profil/spieler/254036,254036
https://www.transfermarkt.com/albacete-balompie/startseite/verein/1532,
https://www.transfermarkt.com/nacho-monsalve/profil/spieler/281990,281990
https://www.transfermarkt.com/lks-lodz/startseite/verein/256,
https://www.transfermarkt.com/granada-cf/startseite/verein/16795/saison_id/2014,
https://www.transfermarkt.com/zenit-st-petersburg/startseite/verein/964/saison_id/2014,
https://www.transfermarkt.com/cristian-ansaldi/profil/spieler/55854,55854
https://www.transfermarkt.com/ivan-perez/profil/spieler/282637,282637
https://www.transfermarkt.com/ud-san-sebastian-de-los-reyes/startseite/verein/11245,
https://www.transfermarkt.com/nacho-huertas/profil/spieler/246932,246932
https://www.transfermarkt.com/ud-socuellamos/startseite/verein/30696,
https://www.transfermarkt.com/sekou-keita/profil/spieler/339152,339152
https://www.transfermarkt.com/fk-vozdovac/startseite/verein/4634,
https://www.transfermarkt.com/alessio-cerci/profil/spieler/21748,21748
https://www.transfermarkt.com/angel-correa/profil/spieler/266807,266807
https://www.transfermarkt.com/cf-america/startseite/verein/3631/saison_id/2014,
https://www.transfermarkt.com/valencia-cf/kader/verein/1049/saison_id/2014/sort/rn,
https://www.transfermarkt.com/valencia-cf/kader/verein/1049/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/valencia-cf/kader/verein/1049/saison_id/2014/sort/age,
https://www.transfermarkt.com/valencia-cf/kader/verein/1049/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/valencia-cf/kader/verein/1049/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/celta-de-vigo/startseite/verein/940/saison_id/2014,
https://www.transfermarkt.com/uc-sampdoria/startseite/verein/1038/saison_id/2014,
https://www.transfermarkt.com/fc-girondins-bordeaux/startseite/verein/40/saison_id/2014,
https://www.transfermarkt.com/lucas-orban/profil/spieler/110309,110309
https://www.transfermarkt.com/valencia-mestalla/startseite/verein/6182/saison_id/2014,
https://www.transfermarkt.com/enzo-perez/profil/spieler/56066,56066
https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2014,
https://www.transfermarkt.com/filipe-augusto/profil/spieler/212899,212899
https://www.transfermarkt.com/damac-fc/startseite/verein/50532,
https://www.transfermarkt.com/racing-club/startseite/verein/1444/saison_id/2014,
https://www.transfermarkt.com/rodrigo-de-paul/profil/spieler/255901,255901
https://www.transfermarkt.com/tropi/profil/spieler/320466,320466
https://www.transfermarkt.com/sevilla-fc/kader/verein/368/saison_id/2014/sort/rn,
https://www.transfermarkt.com/sevilla-fc/kader/verein/368/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/sevilla-fc/kader/verein/368/saison_id/2014/sort/age,
https://www.transfermarkt.com/sevilla-fc/kader/verein/368/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/sevilla-fc/kader/verein/368/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/sevilla-atletico/startseite/verein/8519/saison_id/2014,
https://www.transfermarkt.com/ud-las-palmas/startseite/verein/472/saison_id/2014,
https://www.transfermarkt.com/mariano-barbosa/profil/spieler/30749,30749
https://www.transfermarkt.com/david-soria/profil/spieler/226012,226012
https://www.transfermarkt.com/juan-soriano/profil/spieler/251892,251892
https://www.transfermarkt.com/spartak-moscow/startseite/verein/232/saison_id/2014,
https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2014,
https://www.transfermarkt.com/benoit-tremoulinas/profil/spieler/43264,43264
https://www.transfermarkt.com/emilio-peixe/profil/spieler/14111,14111
https://www.transfermarkt.com/tena/profil/spieler/329648,329648
https://www.transfermarkt.com/juan-munoz/profil/spieler/268958,268958
https://www.transfermarkt.com/athletic-bilbao/kader/verein/621/saison_id/2014/sort/rn,
https://www.transfermarkt.com/athletic-bilbao/kader/verein/621/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/athletic-bilbao/kader/verein/621/saison_id/2014/sort/age,
https://www.transfermarkt.com/athletic-bilbao/kader/verein/621/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/athletic-bilbao/kader/verein/621/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/alex-remiro/profil/spieler/212862,212862
https://www.transfermarkt.com/bilbao-athletic/startseite/verein/6688/saison_id/2014,
https://www.transfermarkt.com/unai-bustinza/profil/spieler/156808,156808
https://www.transfermarkt.com/cd-leganes/startseite/verein/1244/saison_id/2014,
https://www.transfermarkt.com/unai-lopez/profil/spieler/192009,192009
https://www.transfermarkt.com/inaki-williams/profil/spieler/255508,255508
https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2014,
https://www.transfermarkt.com/real-sociedad/kader/verein/681/saison_id/2014/sort/rn,
https://www.transfermarkt.com/real-sociedad/kader/verein/681/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/real-sociedad/kader/verein/681/saison_id/2014/sort/age,
https://www.transfermarkt.com/real-sociedad/kader/verein/681/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/real-sociedad/kader/verein/681/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/club-deportivo-maldonado/startseite/verein/18075/saison_id/2014,
https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,229604
https://www.transfermarkt.com/ander-bardaji/profil/spieler/229798,229798
https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,229804
https://www.transfermarkt.com/real-sociedad-b/startseite/verein/9899/saison_id/2014,
https://www.transfermarkt.com/sd-ponferradina/startseite/verein/4032/saison_id/2014,
https://www.transfermarkt.com/alejandro-sanz/profil/spieler/229815,229815
https://www.transfermarkt.com/eneko-capilla/profil/spieler/289241,289241
https://www.transfermarkt.com/sc-heerenveen/startseite/verein/306/saison_id/2014,
https://www.transfermarkt.com/iker-hernandez/profil/spieler/162043,162043
https://www.transfermarkt.com/ud-melilla/startseite/verein/16492,
https://www.transfermarkt.com/villarreal-cf/kader/verein/1050/saison_id/2014/sort/rn,
https://www.transfermarkt.com/villarreal-cf/kader/verein/1050/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/villarreal-cf/kader/verein/1050/saison_id/2014/sort/age,
https://www.transfermarkt.com/villarreal-cf/kader/verein/1050/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/villarreal-cf/kader/verein/1050/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/miguel-banuz/profil/spieler/193073,193073
https://www.transfermarkt.com/rcd-espanyol-barcelona/startseite/verein/714/saison_id/2014,
https://www.transfermarkt.com/adrian-marin/profil/spieler/295414,295414
https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,356197
https://www.transfermarkt.com/javi-jimenez/profil/spieler/242287,242287
https://www.transfermarkt.com/real-valladolid-cf/startseite/verein/366/saison_id/2014,
https://www.transfermarkt.com/felipe-alfonso/profil/spieler/142019,142019
https://www.transfermarkt.com/anton-shvets/profil/spieler/221992,221992
https://www.transfermarkt.com/akhmat-grozny/startseite/verein/3725,
https://www.transfermarkt.com/javier-espinosa/profil/spieler/128219,128219
https://www.transfermarkt.com/sergio-marcos/profil/spieler/126875,126875
https://www.transfermarkt.com/jose-naranjo/profil/spieler/272679,272679
https://www.transfermarkt.com/fran-sol/profil/spieler/164292,164292
https://www.transfermarkt.com/malaga-cf/kader/verein/1084/saison_id/2014/sort/rn,
https://www.transfermarkt.com/malaga-cf/kader/verein/1084/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/malaga-cf/kader/verein/1084/saison_id/2014/sort/age,
https://www.transfermarkt.com/malaga-cf/kader/verein/1084/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/malaga-cf/kader/verein/1084/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/ac-ajaccio/startseite/verein/1147/saison_id/2014,
https://www.transfermarkt.com/guillermo-ochoa/profil/spieler/29559,29559
https://www.transfermarkt.com/agustin-cousillas/profil/spieler/120582,120582
https://www.transfermarkt.com/bate-borisov/startseite/verein/713/saison_id/2014,
https://www.transfermarkt.com/egor-filipenko/profil/spieler/53350,53350
https://www.transfermarkt.com/shakhtjor-soligorsk/startseite/verein/10695,
https://www.transfermarkt.com/roberto-rosales/profil/spieler/49500,49500
https://www.transfermarkt.com/atletico-malagueno/startseite/verein/5649/saison_id/2014,
https://www.transfermarkt.com/juanpi-anor/profil/spieler/256680,256680
https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2014,
https://www.transfermarkt.com/ricardo-horta/profil/spieler/261927,261927
https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171,195171
https://www.transfermarkt.com/real-betis-balompie/startseite/verein/150/saison_id/2014,
https://www.transfermarkt.com/granada-cf/kader/verein/16795/saison_id/2014/sort/rn,
https://www.transfermarkt.com/granada-cf/kader/verein/16795/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/granada-cf/kader/verein/16795/saison_id/2014/sort/age,
https://www.transfermarkt.com/granada-cf/kader/verein/16795/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/granada-cf/kader/verein/16795/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/ad-alcorcon/startseite/verein/11596/saison_id/2014,
https://www.transfermarkt.com/jean-sylvain-babin/profil/spieler/45256,45256
https://www.transfermarkt.com/dany-nounkeu/profil/spieler/113938,113938
https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2014,
https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2014,
https://www.transfermarkt.com/club-atletico-boca-juniors/startseite/verein/189/saison_id/2014,
https://www.transfermarkt.com/emanuel-insua/profil/spieler/226006,226006
https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2014,
https://www.transfermarkt.com/luis-martins/profil/spieler/187896,187896
https://www.transfermarkt.com/stade-rennais-fc/startseite/verein/273/saison_id/2014,
https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2014,
https://www.transfermarkt.com/abdoul-wahid-sissoko/profil/spieler/83368,83368
https://www.transfermarkt.com/uche-agbo/profil/spieler/262689,262689
https://www.transfermarkt.com/real-murcia-cf/startseite/verein/171/saison_id/2014,
https://www.transfermarkt.com/eddy-silvestre/profil/spieler/238865,238865
https://www.transfermarkt.com/clifford-aboagye/profil/spieler/262554,262554
https://www.transfermarkt.com/puebla-fc/startseite/verein/5662,
https://www.transfermarkt.com/daniel-candeias/profil/spieler/56046,56046
https://www.transfermarkt.com/nico-hidalgo/profil/spieler/287282,287282
https://www.transfermarkt.com/chiapas-fc/startseite/verein/4774/saison_id/2014,
https://www.transfermarkt.com/esbjerg-fb/startseite/verein/3426/saison_id/2014,
https://www.transfermarkt.com/udinese-primavera/startseite/verein/10959/saison_id/2014,
https://www.transfermarkt.com/rcd-espanyol-barcelona/kader/verein/714/saison_id/2014/sort/rn,
https://www.transfermarkt.com/rcd-espanyol-barcelona/kader/verein/714/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/rcd-espanyol-barcelona/kader/verein/714/saison_id/2014/sort/age,
https://www.transfermarkt.com/rcd-espanyol-barcelona/kader/verein/714/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/rcd-espanyol-barcelona/kader/verein/714/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/rcd-espanyol-b/startseite/verein/10773/saison_id/2014,
https://www.transfermarkt.com/andres-prieto/profil/spieler/238032,238032
https://www.transfermarkt.com/dinamo-tiflis/startseite/verein/663,
https://www.transfermarkt.com/real-zaragoza/startseite/verein/142/saison_id/2014,
https://www.transfermarkt.com/ruben-duarte/profil/spieler/177046,177046
https://www.transfermarkt.com/ce-sabadell/startseite/verein/11422/saison_id/2014,
https://www.transfermarkt.com/joan-jordan/profil/spieler/263727,263727
https://www.transfermarkt.com/jairo-morillas/profil/spieler/126741,126741
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2014/sort/rn,
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2014/sort/age,
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/alex-campos/profil/spieler/249466,249466
https://www.transfermarkt.com/abdoulaye-ba/profil/spieler/106837,106837
https://www.transfermarkt.com/fc-arouca/startseite/verein/8024,
https://www.transfermarkt.com/recreativo-huelva/startseite/verein/2867/saison_id/2014,
https://www.transfermarkt.com/jorge-morcillo/profil/spieler/65239,65239
https://www.transfermarkt.com/rcd-mallorca-b/startseite/verein/8494/saison_id/2014,
https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,193098
https://www.transfermarkt.com/quini/profil/spieler/223053,223053
https://www.transfermarkt.com/recreativo-granada/startseite/verein/21550/saison_id/2014,
https://www.transfermarkt.com/real-jaen-cf/startseite/verein/666/saison_id/2014,
https://www.transfermarkt.com/jozabed-sanchez/profil/spieler/207924,207924
https://www.transfermarkt.com/pablo-claveria/profil/spieler/348553,348553
https://www.transfermarkt.com/lica/profil/spieler/51058,51058
https://www.transfermarkt.com/rayo-vallecano-b/startseite/verein/15080/saison_id/2014,
https://www.transfermarkt.com/al-gharafa-sc/startseite/verein/6297/saison_id/2014,
https://www.transfermarkt.com/deportivo-de-la-coruna/kader/verein/897/saison_id/2014/sort/rn,
https://www.transfermarkt.com/deportivo-de-la-coruna/kader/verein/897/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/deportivo-de-la-coruna/kader/verein/897/saison_id/2014/sort/age,
https://www.transfermarkt.com/deportivo-de-la-coruna/kader/verein/897/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/deportivo-de-la-coruna/kader/verein/897/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/david-gomez/profil/spieler/165004,165004
https://www.transfermarkt.com/sdc-galicia-de-mugardos/startseite/verein/20383,
https://www.transfermarkt.com/iago-lopez/profil/spieler/337529,337529
https://www.transfermarkt.com/cd-barco/startseite/verein/46147,
https://www.transfermarkt.com/luisinho/profil/spieler/56777,56777
https://www.transfermarkt.com/leixoes-sc/startseite/verein/3345,
https://www.transfermarkt.com/sporting-gijon/startseite/verein/2448/saison_id/2014,
https://www.transfermarkt.com/cd-lugo/startseite/verein/11000/saison_id/2014,
https://www.transfermarkt.com/cezary-wilk/profil/spieler/35448,35448
https://www.transfermarkt.com/haris-medunjanin/profil/spieler/30666,30666
https://www.transfermarkt.com/aiktm/startseite/verein/272/saison_id/2014,
https://www.transfermarkt.com/celso-borges/profil/spieler/81532,81532
https://www.transfermarkt.com/luis-farina/profil/spieler/125735,125735
https://www.transfermarkt.com/juan-carlos-real/profil/spieler/201861,201861
https://www.transfermarkt.com/dani-iglesias/profil/spieler/199348,199348
https://www.transfermarkt.com/marcos-remeseiro/profil/spieler/337527,337527
https://www.transfermarkt.com/bergantinos-fc/startseite/verein/16055,
https://www.transfermarkt.com/sl-benfica-b/startseite/verein/10330/saison_id/2014,
https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2014,
https://www.transfermarkt.com/toche/profil/spieler/22586,22586
https://www.transfermarkt.com/getafe-cf/kader/verein/3709/saison_id/2014/sort/rn,
https://www.transfermarkt.com/getafe-cf/kader/verein/3709/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/getafe-cf/kader/verein/3709/saison_id/2014/sort/age,
https://www.transfermarkt.com/getafe-cf/kader/verein/3709/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/getafe-cf/kader/verein/3709/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/veria-nps/startseite/verein/2079/saison_id/2014,
https://www.transfermarkt.com/jonathan-lopez/profil/spieler/58064,58064
https://www.transfermarkt.com/emiliano-velazquez/profil/spieler/189458,189458
https://www.transfermarkt.com/naldo/profil/spieler/148666,148666
https://www.transfermarkt.com/pablo-villalon/profil/spieler/354312,354312
https://www.transfermarkt.com/edu-paya/profil/spieler/249246,249246
https://www.transfermarkt.com/philtzgerald-mbaka/profil/spieler/142326,142326
https://www.transfermarkt.com/fc-dardania-lausanne/startseite/verein/37793,
https://www.transfermarkt.com/pedro-astray/profil/spieler/253878,253878
https://www.transfermarkt.com/alex-felip/profil/spieler/285957,285957
https://www.transfermarkt.com/cd-la-equidad-seguros-sa/startseite/verein/17425/saison_id/2014,
https://www.transfermarkt.com/fredy-hinestroza/profil/spieler/208715,208715
https://www.transfermarkt.com/junior-fc/startseite/verein/11854,
https://www.transfermarkt.com/astra-giurgiu/startseite/verein/13499/saison_id/2014,
https://www.transfermarkt.com/karim-yoda/profil/spieler/61464,61464
https://www.transfermarkt.com/pere-milla/profil/spieler/225593,225593
https://www.transfermarkt.com/levante-ud/kader/verein/3368/saison_id/2014/sort/rn,
https://www.transfermarkt.com/levante-ud/kader/verein/3368/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/levante-ud/kader/verein/3368/saison_id/2014/sort/age,
https://www.transfermarkt.com/levante-ud/kader/verein/3368/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/levante-ud/kader/verein/3368/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/tono-garcia/profil/spieler/125931,125931
https://www.transfermarkt.com/colorado-rapids/startseite/verein/1247/saison_id/2014,
https://www.transfermarkt.com/atletico-levante-ud/startseite/verein/11516/saison_id/2014,
https://www.transfermarkt.com/al-rayyan-sc/startseite/verein/3229/saison_id/2014,
https://www.transfermarkt.com/gremio-osasco-audax-sp-/startseite/verein/16083/saison_id/2014,
https://www.transfermarkt.com/rafael-martins/profil/spieler/99499,99499
https://www.transfermarkt.com/jose-luis-morales/profil/spieler/252677,252677
https://www.transfermarkt.com/juan-delgado/profil/spieler/175448,175448
https://www.transfermarkt.com/cd-ibiza-islas-pitiusas/startseite/verein/67751,
https://www.transfermarkt.com/cordoba-cf/kader/verein/993/saison_id/2014/sort/rn,
https://www.transfermarkt.com/cordoba-cf/kader/verein/993/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/cordoba-cf/kader/verein/993/saison_id/2014/sort/age,
https://www.transfermarkt.com/cordoba-cf/kader/verein/993/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/cordoba-cf/kader/verein/993/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/juan-carlos/profil/spieler/120705,120705
https://www.transfermarkt.com/mikel-saizar/profil/spieler/63706,63706
https://www.transfermarkt.com/bologna-fc-1909/startseite/verein/1025/saison_id/2014,
https://www.transfermarkt.com/iago-bouzon/profil/spieler/14535,14535
https://www.transfermarkt.com/jonathan-bijimine/profil/spieler/248213,248213
https://www.transfermarkt.com/fran-serrano/profil/spieler/309007,309007
https://www.transfermarkt.com/chievo-verona/startseite/verein/862/saison_id/2014,
